country,year,lat,lon,GID_1,GID_2,wealthpooled,households,urban_rural
ethiopia,2016,13.6463475576,40.0776218872,ETH.2,ETH.2.2,-1.07985806465149,26,0
ethiopia,2016,7.74793230755,36.0277186626,ETH.8,ETH.8.8,-0.740687251091003,27,0
ethiopia,2016,9.30325730323,42.1394431801,ETH.7,ETH.7.1,0.992287695407867,26,1
ethiopia,2016,8.20695287241,43.5588656335,ETH.9,ETH.9.4,-0.316445618867874,27,1
ethiopia,2016,7.30615080349,38.7703533754,ETH.8,ETH.8.10,-0.798576712608337,27,0
ethiopia,2016,14.1352929123,38.7033899922,ETH.11,ETH.11.2,-0.552199959754944,28,0
ethiopia,2016,11.7764478143,39.1876058667,ETH.3,ETH.3.11,-0.934541583061218,27,0
ethiopia,2016,8.33121070524,33.7264113774,ETH.6,ETH.6.3,-0.974396109580994,28,0
ethiopia,2016,7.89341361329,34.5221017547,ETH.6,ETH.6.1,-0.159859716892242,25,1
ethiopia,2016,9.52049387913,41.7805488964,ETH.5,ETH.5.1,-0.560013651847839,27,0
ethiopia,2016,10.1067082993,34.6796621257,ETH.4,ETH.4.1,-0.463642120361328,28,0
ethiopia,2016,11.4941071686,41.4930432866,ETH.2,ETH.2.1,-0.881418526172638,21,0
ethiopia,2016,14.1237652759,38.5899105171,ETH.11,ETH.11.2,0.335342466831207,28,1
ethiopia,2016,14.2733764573,39.392636992,ETH.11,ETH.11.4,-0.73933207988739,28,0
ethiopia,2016,12.5699366906,40.3966404414,ETH.2,ETH.2.4,-0.930166780948639,26,0
ethiopia,2016,6.30800100892,38.3931927616,ETH.10,ETH.10.11,-0.133258923888206,23,1
ethiopia,2016,4.21106480519,38.6467021768,ETH.8,ETH.8.3,-0.966984272003174,28,0
ethiopia,2016,11.4265810704,36.4703184577,ETH.4,ETH.4.3,-0.731697380542755,28,0
ethiopia,2016,8.25695883602,34.0138645251,ETH.6,ETH.6.1,-0.863641083240509,25,0
ethiopia,2016,13.9890174411,39.178052458,ETH.11,ETH.11.2,-0.881974220275879,28,0
ethiopia,2016,13.4714426257,39.5398212998,ETH.11,ETH.11.1,1.07979655265808,27,1
ethiopia,2016,9.59942964666,41.8641274122,ETH.5,ETH.5.1,1.44583630561829,27,1
ethiopia,2016,9.29638799635,42.0882940332,ETH.7,ETH.7.1,-0.0737830772995949,26,0
ethiopia,2016,8.98492424338,38.6929460962,ETH.1,ETH.1.1,1.1576486825943,24,1
ethiopia,2016,7.21613867087,38.2235753273,ETH.8,ETH.8.10,-0.727666556835175,28,0
ethiopia,2016,9.37000417731,42.1027509611,ETH.8,ETH.8.14,-1.0948965549469,27,0
ethiopia,2016,11.3397489619,39.776909755,ETH.3,ETH.3.5,0.282685816287994,27,1
ethiopia,2016,13.545336304,37.3087584239,ETH.11,ETH.11.3,-1.04668211936951,28,0
ethiopia,2016,9.57572172195,41.872863371,ETH.5,ETH.5.1,0.871827363967896,24,1
ethiopia,2016,9.31335639585,42.1046108194,ETH.7,ETH.7.1,1.40604948997498,24,1
ethiopia,2016,11.0091454839,36.4071396971,ETH.4,ETH.4.3,-1.09642577171326,24,0
ethiopia,2016,11.1255627686,39.3148290465,ETH.3,ETH.3.5,-0.655298829078674,27,0
ethiopia,2016,10.9395762579,39.281274594,ETH.3,ETH.3.5,-0.913695454597473,27,0
ethiopia,2016,8.23841950437,33.2295063088,ETH.6,ETH.6.3,-0.976369202136993,25,0
ethiopia,2016,7.46409215671,39.0915945036,ETH.8,ETH.8.1,-0.921021938323975,28,0
ethiopia,2016,10.5670618982,40.2371829864,ETH.2,ETH.2.5,-0.880506157875061,26,0
ethiopia,2016,9.75968197887,35.4437649815,ETH.4,ETH.4.2,-1.03113782405853,27,0
ethiopia,2016,9.35478869923,42.2622845895,ETH.7,ETH.7.1,-0.445265382528305,26,0
ethiopia,2016,13.723917044,39.6297975412,ETH.11,ETH.11.4,-0.879432380199432,28,0
ethiopia,2016,9.59517093516,39.7268266314,ETH.3,ETH.3.8,0.485961973667145,24,1
ethiopia,2016,9.03860218786,38.7277612518,ETH.1,ETH.1.1,1.29301631450653,28,1
ethiopia,2016,11.5939489626,38.5218410055,ETH.3,ETH.3.4,-0.751125633716583,26,0
ethiopia,2016,12.8235421155,38.2430910911,ETH.3,ETH.3.10,-1.06706178188324,28,0
ethiopia,2016,7.23840495589,46.2045018896,ETH.9,ETH.9.2,-0.961783647537231,13,0
ethiopia,2016,7.7171775254,46.9915799207,ETH.9,ETH.9.2,-0.937122941017151,21,0
ethiopia,2016,9.58119423865,41.8592068013,ETH.5,ETH.5.1,1.14993691444397,27,1
ethiopia,2016,11.5888771729,41.4705319202,ETH.2,ETH.2.1,-0.894803404808044,26,0
ethiopia,2016,7.89607459557,38.3585690737,ETH.10,ETH.10.20,-0.760874390602112,26,0
ethiopia,2016,6.57848332689,38.3783566865,ETH.10,ETH.10.19,-0.663900792598724,28,0
ethiopia,2016,9.02423865547,38.7418526805,ETH.1,ETH.1.1,1.21887588500977,28,1
ethiopia,2016,13.954162623,38.7066261604,ETH.11,ETH.11.2,-0.945880830287933,27,0
ethiopia,2016,10.1433199189,39.7184982755,ETH.3,ETH.3.8,-0.766407072544098,28,0
ethiopia,2016,12.910868186,37.4425916099,ETH.3,ETH.3.10,-1.10114002227783,28,0
ethiopia,2016,9.02619859306,38.7781593801,ETH.1,ETH.1.1,1.18604218959808,28,1
ethiopia,2016,12.6737191947,37.5106867323,ETH.3,ETH.3.10,-0.320637673139572,27,1
ethiopia,2016,9.62492509814,42.1306346706,ETH.5,ETH.5.1,-0.724256992340088,28,0
ethiopia,2016,9.249945,34.374815,ETH.4,ETH.4.1,-1.00003385543823,24,0
ethiopia,2016,9.59702583507,41.8355326162,ETH.5,ETH.5.1,0.67010635137558,24,1
ethiopia,2016,8.99052473914,38.705606779,ETH.1,ETH.1.1,0.817706227302551,25,1
