country,year,lat,lon
zimbabwe,2016,-20.170834,28.5875
zimbabwe,2016,-20.170834,28.595833
zimbabwe,2016,-20.170834,28.604166
zimbabwe,2016,-20.170834,28.6125
zimbabwe,2016,-20.170834,28.629166
zimbabwe,2016,-20.170834,28.645832
zimbabwe,2016,-20.170834,28.654165
zimbabwe,2016,-20.170834,28.7375
zimbabwe,2016,-20.170834,32.629166
zimbabwe,2016,-20.170834,32.645832
zimbabwe,2016,-20.1625,28.404165
zimbabwe,2016,-20.1625,28.412498
zimbabwe,2016,-20.1625,28.479166
zimbabwe,2016,-20.1625,28.4875
zimbabwe,2016,-20.1625,28.495832
zimbabwe,2016,-20.1625,28.504166
zimbabwe,2016,-20.1625,28.512499
zimbabwe,2016,-20.1625,28.520832
zimbabwe,2016,-20.1625,28.529165
zimbabwe,2016,-20.1625,28.537498
zimbabwe,2016,-20.1625,28.545832
zimbabwe,2016,-20.1625,28.554165
zimbabwe,2016,-20.1625,28.5625
zimbabwe,2016,-20.1625,28.579166
zimbabwe,2016,-20.1625,28.5875
zimbabwe,2016,-20.1625,28.595833
zimbabwe,2016,-20.1625,28.604166
zimbabwe,2016,-20.1625,28.6125
zimbabwe,2016,-20.1625,28.620832
zimbabwe,2016,-20.1625,28.629166
zimbabwe,2016,-20.1625,28.645832
zimbabwe,2016,-20.1625,28.670832
zimbabwe,2016,-20.1625,28.679165
zimbabwe,2016,-20.1625,28.695833
zimbabwe,2016,-20.1625,28.7375
zimbabwe,2016,-20.1625,28.745832
zimbabwe,2016,-20.154167,28.404165
zimbabwe,2016,-20.154167,28.4625
zimbabwe,2016,-20.154167,28.470833
zimbabwe,2016,-20.154167,28.479166
zimbabwe,2016,-20.154167,28.4875
zimbabwe,2016,-20.154167,28.495832
zimbabwe,2016,-20.154167,28.504166
zimbabwe,2016,-20.154167,28.512499
zimbabwe,2016,-20.154167,28.520832
zimbabwe,2016,-20.154167,28.529165
zimbabwe,2016,-20.154167,28.537498
zimbabwe,2016,-20.154167,28.545832
zimbabwe,2016,-20.154167,28.554165
zimbabwe,2016,-20.154167,28.5625
zimbabwe,2016,-20.154167,28.570833
zimbabwe,2016,-20.154167,28.579166
zimbabwe,2016,-20.154167,28.5875
zimbabwe,2016,-20.154167,28.595833
zimbabwe,2016,-20.154167,28.604166
zimbabwe,2016,-20.154167,28.6125
zimbabwe,2016,-20.154167,28.620832
zimbabwe,2016,-20.154167,28.637499
zimbabwe,2016,-20.154167,28.662498
zimbabwe,2016,-20.154167,28.6875
zimbabwe,2016,-20.154167,28.695833
zimbabwe,2016,-20.154167,28.7125
zimbabwe,2016,-20.154167,28.720833
zimbabwe,2016,-20.154167,28.770832
zimbabwe,2016,-20.154167,28.779165
zimbabwe,2016,-20.154167,30.745832
zimbabwe,2016,-20.145832,28.412498
zimbabwe,2016,-20.145832,28.4375
zimbabwe,2016,-20.145832,28.445833
zimbabwe,2016,-20.145832,28.454166
zimbabwe,2016,-20.145832,28.4625
zimbabwe,2016,-20.145832,28.470833
zimbabwe,2016,-20.145832,28.479166
zimbabwe,2016,-20.145832,28.4875
zimbabwe,2016,-20.145832,28.495832
zimbabwe,2016,-20.145832,28.504166
zimbabwe,2016,-20.145832,28.512499
zimbabwe,2016,-20.145832,28.520832
zimbabwe,2016,-20.145832,28.529165
zimbabwe,2016,-20.145832,28.537498
zimbabwe,2016,-20.145832,28.545832
zimbabwe,2016,-20.145832,28.554165
zimbabwe,2016,-20.145832,28.5625
zimbabwe,2016,-20.145832,28.570833
zimbabwe,2016,-20.145832,28.579166
zimbabwe,2016,-20.145832,28.5875
zimbabwe,2016,-20.145832,28.595833
zimbabwe,2016,-20.145832,28.604166
zimbabwe,2016,-20.145832,28.6125
zimbabwe,2016,-20.145832,28.620832
zimbabwe,2016,-20.145832,28.654165
zimbabwe,2016,-20.145832,28.662498
zimbabwe,2016,-20.145832,28.695833
zimbabwe,2016,-20.145832,28.7125
zimbabwe,2016,-20.145832,28.770832
zimbabwe,2016,-20.145832,28.795832
zimbabwe,2016,-20.137499,27.204166
zimbabwe,2016,-20.137499,27.2125
zimbabwe,2016,-20.137499,28.412498
zimbabwe,2016,-20.137499,28.445833
zimbabwe,2016,-20.137499,28.4625
zimbabwe,2016,-20.137499,28.470833
zimbabwe,2016,-20.137499,28.479166
zimbabwe,2016,-20.137499,28.495832
zimbabwe,2016,-20.137499,28.504166
zimbabwe,2016,-20.137499,28.512499
zimbabwe,2016,-20.137499,28.520832
zimbabwe,2016,-20.137499,28.529165
zimbabwe,2016,-20.137499,28.537498
zimbabwe,2016,-20.137499,28.545832
zimbabwe,2016,-20.137499,28.554165
zimbabwe,2016,-20.137499,28.5625
zimbabwe,2016,-20.137499,28.570833
zimbabwe,2016,-20.137499,28.579166
zimbabwe,2016,-20.137499,28.5875
zimbabwe,2016,-20.137499,28.595833
zimbabwe,2016,-20.137499,28.604166
zimbabwe,2016,-20.137499,28.6125
zimbabwe,2016,-20.137499,28.620832
zimbabwe,2016,-20.137499,28.695833
zimbabwe,2016,-20.137499,28.704166
zimbabwe,2016,-20.137499,28.7125
zimbabwe,2016,-20.137499,28.720833
zimbabwe,2016,-20.137499,28.770832
zimbabwe,2016,-20.137499,28.779165
zimbabwe,2016,-20.137499,28.795832
zimbabwe,2016,-20.129166,27.195833
zimbabwe,2016,-20.129166,27.204166
zimbabwe,2016,-20.129166,27.229166
zimbabwe,2016,-20.129166,28.420832
zimbabwe,2016,-20.129166,28.4625
zimbabwe,2016,-20.129166,28.470833
zimbabwe,2016,-20.129166,28.479166
zimbabwe,2016,-20.129166,28.4875
zimbabwe,2016,-20.129166,28.495832
zimbabwe,2016,-20.129166,28.504166
zimbabwe,2016,-20.129166,28.512499
zimbabwe,2016,-20.129166,28.520832
zimbabwe,2016,-20.129166,28.529165
zimbabwe,2016,-20.129166,28.537498
zimbabwe,2016,-20.129166,28.545832
zimbabwe,2016,-20.129166,28.554165
zimbabwe,2016,-20.129166,28.5625
zimbabwe,2016,-20.129166,28.570833
zimbabwe,2016,-20.129166,28.579166
zimbabwe,2016,-20.129166,28.5875
zimbabwe,2016,-20.129166,28.595833
zimbabwe,2016,-20.129166,28.6125
zimbabwe,2016,-20.129166,28.620832
zimbabwe,2016,-20.129166,28.7125
zimbabwe,2016,-20.129166,28.720833
zimbabwe,2016,-20.129166,28.762499
zimbabwe,2016,-20.129166,28.770832
zimbabwe,2016,-20.120832,27.229166
zimbabwe,2016,-20.120832,28.4625
zimbabwe,2016,-20.120832,28.470833
zimbabwe,2016,-20.120832,28.479166
zimbabwe,2016,-20.120832,28.4875
zimbabwe,2016,-20.120832,28.495832
zimbabwe,2016,-20.120832,28.504166
zimbabwe,2016,-20.120832,28.512499
zimbabwe,2016,-20.120832,28.520832
zimbabwe,2016,-20.120832,28.529165
zimbabwe,2016,-20.120832,28.537498
zimbabwe,2016,-20.120832,28.545832
zimbabwe,2016,-20.120832,28.554165
zimbabwe,2016,-20.120832,28.5625
zimbabwe,2016,-20.120832,28.579166
zimbabwe,2016,-20.120832,28.5875
zimbabwe,2016,-20.120832,28.595833
zimbabwe,2016,-20.120832,28.604166
zimbabwe,2016,-20.120832,28.6125
zimbabwe,2016,-20.120832,28.629166
zimbabwe,2016,-20.120832,28.679165
zimbabwe,2016,-20.120832,28.720833
zimbabwe,2016,-20.120832,28.779165
zimbabwe,2016,-20.120832,28.787498
zimbabwe,2016,-20.120832,30.804165
zimbabwe,2016,-20.120832,30.829166
zimbabwe,2016,-20.1125,28.470833
zimbabwe,2016,-20.1125,28.479166
zimbabwe,2016,-20.1125,28.4875
zimbabwe,2016,-20.1125,28.495832
zimbabwe,2016,-20.1125,28.504166
zimbabwe,2016,-20.1125,28.512499
zimbabwe,2016,-20.1125,28.520832
zimbabwe,2016,-20.1125,28.529165
zimbabwe,2016,-20.1125,28.537498
zimbabwe,2016,-20.1125,28.545832
zimbabwe,2016,-20.1125,28.5625
zimbabwe,2016,-20.1125,28.570833
zimbabwe,2016,-20.1125,28.579166
zimbabwe,2016,-20.1125,28.5875
zimbabwe,2016,-20.1125,28.595833
zimbabwe,2016,-20.1125,28.637499
zimbabwe,2016,-20.1125,28.645832
zimbabwe,2016,-20.1125,28.654165
zimbabwe,2016,-20.1125,28.670832
zimbabwe,2016,-20.1125,28.679165
zimbabwe,2016,-20.1125,28.6875
zimbabwe,2016,-20.1125,28.720833
zimbabwe,2016,-20.1125,28.770832
zimbabwe,2016,-20.1125,28.779165
zimbabwe,2016,-20.1125,30.354166
zimbabwe,2016,-20.1125,30.3625
zimbabwe,2016,-20.1125,30.370832
zimbabwe,2016,-20.1125,30.379166
zimbabwe,2016,-20.1125,30.787498
zimbabwe,2016,-20.1125,30.854166
zimbabwe,2016,-20.104166,27.229166
zimbabwe,2016,-20.104166,28.429165
zimbabwe,2016,-20.104166,28.4375
zimbabwe,2016,-20.104166,28.445833
zimbabwe,2016,-20.104166,28.4625
zimbabwe,2016,-20.104166,28.4875
zimbabwe,2016,-20.104166,28.495832
zimbabwe,2016,-20.104166,28.504166
zimbabwe,2016,-20.104166,28.512499
zimbabwe,2016,-20.104166,28.520832
zimbabwe,2016,-20.104166,28.529165
zimbabwe,2016,-20.104166,28.537498
zimbabwe,2016,-20.104166,28.554165
zimbabwe,2016,-20.104166,28.579166
zimbabwe,2016,-20.104166,28.604166
zimbabwe,2016,-20.104166,28.6125
zimbabwe,2016,-20.104166,28.620832
zimbabwe,2016,-20.104166,28.629166
zimbabwe,2016,-20.104166,28.670832
zimbabwe,2016,-20.104166,28.679165
zimbabwe,2016,-20.104166,28.695833
zimbabwe,2016,-20.104166,28.762499
zimbabwe,2016,-20.104166,30.3625
zimbabwe,2016,-20.104166,30.370832
zimbabwe,2016,-20.104166,30.779165
zimbabwe,2016,-20.095833,27.220833
zimbabwe,2016,-20.095833,28.4375
zimbabwe,2016,-20.095833,28.454166
zimbabwe,2016,-20.095833,28.4875
zimbabwe,2016,-20.095833,28.495832
zimbabwe,2016,-20.095833,28.504166
zimbabwe,2016,-20.095833,28.512499
zimbabwe,2016,-20.095833,28.520832
zimbabwe,2016,-20.095833,28.529165
zimbabwe,2016,-20.095833,28.537498
zimbabwe,2016,-20.095833,28.5625
zimbabwe,2016,-20.095833,28.579166
zimbabwe,2016,-20.095833,28.595833
zimbabwe,2016,-20.095833,28.654165
zimbabwe,2016,-20.095833,28.6875
zimbabwe,2016,-20.095833,28.695833
zimbabwe,2016,-20.095833,30.795832
zimbabwe,2016,-20.0875,27.195833
zimbabwe,2016,-20.0875,27.204166
zimbabwe,2016,-20.0875,27.2125
zimbabwe,2016,-20.0875,28.420832
zimbabwe,2016,-20.0875,28.479166
zimbabwe,2016,-20.0875,28.495832
zimbabwe,2016,-20.0875,28.529165
zimbabwe,2016,-20.0875,28.537498
zimbabwe,2016,-20.0875,28.5625
zimbabwe,2016,-20.0875,28.729166
zimbabwe,2016,-20.0875,30.770832
zimbabwe,2016,-20.0875,30.787498
zimbabwe,2016,-20.0875,30.795832
zimbabwe,2016,-20.0875,30.804165
zimbabwe,2016,-20.0875,30.820833
zimbabwe,2016,-20.0875,30.829166
zimbabwe,2016,-20.0875,30.845833
zimbabwe,2016,-20.079166,27.1875
zimbabwe,2016,-20.079166,27.195833
zimbabwe,2016,-20.079166,27.204166
zimbabwe,2016,-20.079166,28.479166
zimbabwe,2016,-20.079166,28.504166
zimbabwe,2016,-20.079166,28.512499
zimbabwe,2016,-20.079166,28.520832
zimbabwe,2016,-20.079166,28.529165
zimbabwe,2016,-20.079166,28.704166
zimbabwe,2016,-20.079166,30.787498
zimbabwe,2016,-20.079166,30.795832
zimbabwe,2016,-20.079166,30.804165
zimbabwe,2016,-20.079166,30.8125
zimbabwe,2016,-20.079166,30.820833
zimbabwe,2016,-20.079166,30.829166
zimbabwe,2016,-20.079166,30.8375
zimbabwe,2016,-20.079166,30.854166
zimbabwe,2016,-20.070833,28.379166
zimbabwe,2016,-20.070833,28.420832
zimbabwe,2016,-20.070833,28.4625
zimbabwe,2016,-20.070833,28.520832
zimbabwe,2016,-20.070833,28.720833
zimbabwe,2016,-20.070833,30.787498
zimbabwe,2016,-20.070833,30.795832
zimbabwe,2016,-20.070833,30.804165
zimbabwe,2016,-20.070833,30.8125
zimbabwe,2016,-20.070833,30.870832
zimbabwe,2016,-20.0625,28.429165
zimbabwe,2016,-20.0625,28.4875
zimbabwe,2016,-20.0625,28.495832
zimbabwe,2016,-20.0625,28.504166
zimbabwe,2016,-20.0625,28.520832
zimbabwe,2016,-20.0625,28.604166
zimbabwe,2016,-20.0625,28.620832
zimbabwe,2016,-20.0625,28.629166
zimbabwe,2016,-20.0625,28.637499
zimbabwe,2016,-20.0625,28.645832
zimbabwe,2016,-20.0625,30.479166
zimbabwe,2016,-20.0625,30.4875
zimbabwe,2016,-20.0625,30.804165
zimbabwe,2016,-20.0625,30.8125
zimbabwe,2016,-20.0625,30.820833
zimbabwe,2016,-20.0625,30.829166
zimbabwe,2016,-20.0625,30.870832
zimbabwe,2016,-20.054167,28.404165
zimbabwe,2016,-20.054167,28.420832
zimbabwe,2016,-20.054167,28.429165
zimbabwe,2016,-20.054167,28.454166
zimbabwe,2016,-20.054167,28.504166
zimbabwe,2016,-20.054167,28.512499
zimbabwe,2016,-20.054167,28.595833
zimbabwe,2016,-20.054167,28.637499
zimbabwe,2016,-20.054167,28.645832
zimbabwe,2016,-20.054167,28.670832
zimbabwe,2016,-20.054167,28.679165
zimbabwe,2016,-20.054167,28.6875
zimbabwe,2016,-20.054167,30.479166
zimbabwe,2016,-20.054167,30.4875
zimbabwe,2016,-20.054167,30.495832
zimbabwe,2016,-20.054167,30.504166
zimbabwe,2016,-20.054167,30.520832
zimbabwe,2016,-20.054167,30.770832
zimbabwe,2016,-20.054167,30.787498
zimbabwe,2016,-20.054167,30.8125
zimbabwe,2016,-20.054167,30.820833
zimbabwe,2016,-20.054167,30.829166
zimbabwe,2016,-20.054167,30.8375
zimbabwe,2016,-20.054167,30.870832
zimbabwe,2016,-20.054167,30.879166
zimbabwe,2016,-20.045834,28.420832
zimbabwe,2016,-20.045834,28.479166
zimbabwe,2016,-20.045834,28.512499
zimbabwe,2016,-20.045834,28.579166
zimbabwe,2016,-20.045834,28.595833
zimbabwe,2016,-20.045834,28.679165
zimbabwe,2016,-20.045834,30.4875
zimbabwe,2016,-20.045834,30.495832
zimbabwe,2016,-20.045834,30.779165
zimbabwe,2016,-20.045834,30.8125
zimbabwe,2016,-20.045834,30.879166
zimbabwe,2016,-20.0375,28.404165
zimbabwe,2016,-20.0375,28.412498
zimbabwe,2016,-20.0375,28.470833
zimbabwe,2016,-20.0375,28.529165
zimbabwe,2016,-20.0375,28.579166
zimbabwe,2016,-20.0375,28.5875
zimbabwe,2016,-20.0375,28.595833
zimbabwe,2016,-20.0375,28.629166
zimbabwe,2016,-20.0375,28.8375
zimbabwe,2016,-20.0375,28.845833
zimbabwe,2016,-20.0375,30.4625
zimbabwe,2016,-20.0375,30.470833
zimbabwe,2016,-20.0375,30.479166
zimbabwe,2016,-20.0375,30.4875
zimbabwe,2016,-20.0375,30.495832
zimbabwe,2016,-20.0375,30.504166
zimbabwe,2016,-20.0375,30.820833
zimbabwe,2016,-20.0375,30.8625
zimbabwe,2016,-20.029167,28.504166
zimbabwe,2016,-20.029167,28.520832
zimbabwe,2016,-20.029167,28.529165
zimbabwe,2016,-20.029167,28.537498
zimbabwe,2016,-20.029167,28.545832
zimbabwe,2016,-20.029167,28.554165
zimbabwe,2016,-20.029167,28.570833
zimbabwe,2016,-20.029167,28.5875
zimbabwe,2016,-20.029167,28.6125
zimbabwe,2016,-20.029167,28.620832
zimbabwe,2016,-20.029167,28.629166
zimbabwe,2016,-20.029167,28.637499
zimbabwe,2016,-20.029167,28.879166
zimbabwe,2016,-20.029167,30.4625
zimbabwe,2016,-20.029167,30.479166
zimbabwe,2016,-20.029167,30.504166
zimbabwe,2016,-20.029167,30.804165
zimbabwe,2016,-20.029167,30.820833
zimbabwe,2016,-20.029167,30.854166
zimbabwe,2016,-20.029167,30.8625
zimbabwe,2016,-20.020832,28.512499
zimbabwe,2016,-20.020832,28.529165
zimbabwe,2016,-20.020832,28.554165
zimbabwe,2016,-20.020832,28.5625
zimbabwe,2016,-20.020832,28.5875
zimbabwe,2016,-20.020832,28.645832
zimbabwe,2016,-20.020832,28.8125
zimbabwe,2016,-20.020832,30.479166
zimbabwe,2016,-20.020832,30.4875
zimbabwe,2016,-20.020832,30.495832
zimbabwe,2016,-20.020832,30.504166
zimbabwe,2016,-20.020832,30.845833
zimbabwe,2016,-20.012499,28.512499
zimbabwe,2016,-20.012499,28.529165
zimbabwe,2016,-20.012499,28.5875
zimbabwe,2016,-20.012499,30.4875
zimbabwe,2016,-20.012499,30.495832
zimbabwe,2016,-20.012499,30.504166
zimbabwe,2016,-20.012499,30.795832
zimbabwe,2016,-20.012499,30.804165
zimbabwe,2016,-20.012499,31.387499
zimbabwe,2016,-20.012499,31.395832
zimbabwe,2016,-20.004166,27.445833
zimbabwe,2016,-20.004166,28.504166
zimbabwe,2016,-20.004166,28.512499
zimbabwe,2016,-20.004166,28.520832
zimbabwe,2016,-20.004166,28.8125
zimbabwe,2016,-20.004166,30.495832
zimbabwe,2016,-20.004166,31.387499
zimbabwe,2016,-20.004166,31.395832
zimbabwe,2016,-20.004166,31.4875
zimbabwe,2016,-20.004166,31.495832
zimbabwe,2016,-20.004166,31.504166
zimbabwe,2016,-19.995832,28.520832
zimbabwe,2016,-19.995832,28.529165
zimbabwe,2016,-19.995832,28.5875
zimbabwe,2016,-19.995832,28.8125
zimbabwe,2016,-19.995832,28.854166
zimbabwe,2016,-19.995832,31.395832
zimbabwe,2016,-19.995832,31.495832
zimbabwe,2016,-19.995832,31.504166
zimbabwe,2016,-19.9875,28.820833
zimbabwe,2016,-19.9875,28.829166
zimbabwe,2016,-19.9875,31.504166
zimbabwe,2016,-19.970833,31.412498
zimbabwe,2016,-19.970833,31.420832
zimbabwe,2016,-19.9625,31.395832
zimbabwe,2016,-19.9625,31.4375
zimbabwe,2016,-19.954166,31.3625
zimbabwe,2016,-19.954166,31.420832
zimbabwe,2016,-19.954166,31.429165
zimbabwe,2016,-19.954166,32.3125
zimbabwe,2016,-19.954166,32.32083
zimbabwe,2016,-19.945833,31.395832
zimbabwe,2016,-19.945833,31.404165
zimbabwe,2016,-19.945833,31.412498
zimbabwe,2016,-19.945833,31.429165
zimbabwe,2016,-19.9375,32.32083
zimbabwe,2016,-19.895832,32.279167
zimbabwe,2016,-19.895832,32.879166
zimbabwe,2016,-19.879166,30.9375
zimbabwe,2016,-19.870832,32.920834
zimbabwe,2016,-19.8375,32.745834
zimbabwe,2016,-19.820833,28.7375
zimbabwe,2016,-19.820833,28.745832
zimbabwe,2016,-19.8125,28.295832
zimbabwe,2016,-19.8125,28.745832
zimbabwe,2016,-19.8125,28.754166
zimbabwe,2016,-19.804167,28.287498
zimbabwe,2016,-19.804167,28.304165
zimbabwe,2016,-19.804167,28.729166
zimbabwe,2016,-19.804167,28.7375
zimbabwe,2016,-19.804167,28.754166
zimbabwe,2016,-19.804167,32.904167
zimbabwe,2016,-19.795834,28.287498
zimbabwe,2016,-19.795834,28.3125
zimbabwe,2016,-19.795834,28.729166
zimbabwe,2016,-19.795834,28.7375
zimbabwe,2016,-19.795834,30.954166
zimbabwe,2016,-19.7875,28.7375
zimbabwe,2016,-19.7875,28.762499
zimbabwe,2016,-19.779167,28.704166
zimbabwe,2016,-19.779167,28.7375
zimbabwe,2016,-19.779167,28.754166
zimbabwe,2016,-19.779167,30.129166
zimbabwe,2016,-19.779167,32.404167
zimbabwe,2016,-19.762499,27.729166
zimbabwe,2016,-19.762499,27.7375
zimbabwe,2016,-19.762499,27.745832
zimbabwe,2016,-19.762499,28.762499
zimbabwe,2016,-19.762499,28.779165
zimbabwe,2016,-19.762499,28.787498
zimbabwe,2016,-19.762499,30.120832
zimbabwe,2016,-19.762499,32.4125
zimbabwe,2016,-19.762499,32.429165
zimbabwe,2016,-19.754166,27.729166
zimbabwe,2016,-19.754166,28.762499
zimbabwe,2016,-19.754166,28.770832
zimbabwe,2016,-19.754166,28.779165
zimbabwe,2016,-19.745832,27.729166
zimbabwe,2016,-19.745832,27.745832
zimbabwe,2016,-19.745832,28.754166
zimbabwe,2016,-19.745832,28.762499
zimbabwe,2016,-19.745832,28.770832
zimbabwe,2016,-19.7375,28.762499
zimbabwe,2016,-19.729166,28.770832
zimbabwe,2016,-19.729166,28.779165
zimbabwe,2016,-19.729166,28.795832
zimbabwe,2016,-19.729166,30.029165
zimbabwe,2016,-19.720833,29.929165
zimbabwe,2016,-19.720833,29.945833
zimbabwe,2016,-19.720833,29.979166
zimbabwe,2016,-19.720833,30.029165
zimbabwe,2016,-19.7125,28.762499
zimbabwe,2016,-19.7125,28.795832
zimbabwe,2016,-19.7125,29.929165
zimbabwe,2016,-19.7125,29.9375
zimbabwe,2016,-19.7125,29.979166
zimbabwe,2016,-19.704166,28.762499
zimbabwe,2016,-19.704166,29.920832
zimbabwe,2016,-19.704166,29.929165
zimbabwe,2016,-19.704166,29.954166
zimbabwe,2016,-19.704166,30.020832
zimbabwe,2016,-19.704166,32.5125
zimbabwe,2016,-19.695833,28.762499
zimbabwe,2016,-19.695833,28.770832
zimbabwe,2016,-19.695833,29.929165
zimbabwe,2016,-19.695833,29.9375
zimbabwe,2016,-19.695833,29.954166
zimbabwe,2016,-19.6875,28.0625
zimbabwe,2016,-19.6875,28.787498
zimbabwe,2016,-19.6875,29.929165
zimbabwe,2016,-19.6875,29.9375
zimbabwe,2016,-19.6875,29.954166
zimbabwe,2016,-19.6875,29.970833
zimbabwe,2016,-19.6875,30.012499
zimbabwe,2016,-19.6875,32.3625
zimbabwe,2016,-19.679167,29.929165
zimbabwe,2016,-19.679167,29.9375
zimbabwe,2016,-19.670834,28.795832
zimbabwe,2016,-19.670834,29.929165
zimbabwe,2016,-19.670834,29.9375
zimbabwe,2016,-19.670834,29.945833
zimbabwe,2016,-19.670834,32.404167
zimbabwe,2016,-19.670834,32.429165
zimbabwe,2016,-19.670834,32.44583
zimbabwe,2016,-19.6625,29.929165
zimbabwe,2016,-19.6625,29.9625
zimbabwe,2016,-19.6625,29.9875
zimbabwe,2016,-19.6625,30.004166
zimbabwe,2016,-19.6625,32.32083
zimbabwe,2016,-19.6625,32.337498
zimbabwe,2016,-19.6625,32.345833
zimbabwe,2016,-19.6625,32.3625
zimbabwe,2016,-19.6625,32.4375
zimbabwe,2016,-19.6625,32.454166
zimbabwe,2016,-19.654167,29.9375
zimbabwe,2016,-19.654167,29.979166
zimbabwe,2016,-19.654167,30.070833
zimbabwe,2016,-19.654167,31.137499
zimbabwe,2016,-19.654167,31.154165
zimbabwe,2016,-19.654167,32.337498
zimbabwe,2016,-19.654167,32.420834
zimbabwe,2016,-19.654167,32.429165
zimbabwe,2016,-19.654167,32.4375
zimbabwe,2016,-19.654167,32.44583
zimbabwe,2016,-19.654167,32.454166
zimbabwe,2016,-19.654167,32.462498
zimbabwe,2016,-19.645832,29.945833
zimbabwe,2016,-19.645832,29.9875
zimbabwe,2016,-19.645832,30.004166
zimbabwe,2016,-19.645832,31.129166
zimbabwe,2016,-19.645832,31.170832
zimbabwe,2016,-19.645832,31.204166
zimbabwe,2016,-19.645832,32.345833
zimbabwe,2016,-19.645832,32.354164
zimbabwe,2016,-19.645832,32.429165
zimbabwe,2016,-19.645832,32.4375
zimbabwe,2016,-19.645832,32.44583
zimbabwe,2016,-19.645832,32.454166
zimbabwe,2016,-19.637499,29.945833
zimbabwe,2016,-19.637499,31.145832
zimbabwe,2016,-19.637499,31.179165
zimbabwe,2016,-19.637499,32.429165
zimbabwe,2016,-19.637499,32.4375
zimbabwe,2016,-19.637499,32.44583
zimbabwe,2016,-19.637499,32.454166
zimbabwe,2016,-19.629166,30.0625
zimbabwe,2016,-19.629166,30.070833
zimbabwe,2016,-19.629166,31.162498
zimbabwe,2016,-19.629166,32.345833
zimbabwe,2016,-19.629166,32.44583
zimbabwe,2016,-19.629166,32.462498
zimbabwe,2016,-19.620832,30.020832
zimbabwe,2016,-19.620832,30.0625
zimbabwe,2016,-19.620832,30.070833
zimbabwe,2016,-19.620832,31.179165
zimbabwe,2016,-19.6125,30.054165
zimbabwe,2016,-19.6125,30.0625
zimbabwe,2016,-19.6125,30.070833
zimbabwe,2016,-19.6125,31.162498
zimbabwe,2016,-19.6125,32.379166
zimbabwe,2016,-19.6125,32.395832
zimbabwe,2016,-19.604166,30.020832
zimbabwe,2016,-19.604166,30.0625
zimbabwe,2016,-19.604166,30.070833
zimbabwe,2016,-19.604166,32.3625
zimbabwe,2016,-19.595833,30.070833
zimbabwe,2016,-19.595833,32.329166
zimbabwe,2016,-19.595833,32.337498
zimbabwe,2016,-19.595833,32.345833
zimbabwe,2016,-19.595833,32.3625
zimbabwe,2016,-19.5875,29.954166
zimbabwe,2016,-19.5875,32.3125
zimbabwe,2016,-19.5875,32.329166
zimbabwe,2016,-19.5875,32.345833
zimbabwe,2016,-19.5875,32.354164
zimbabwe,2016,-19.5875,32.370834
zimbabwe,2016,-19.5875,32.379166
zimbabwe,2016,-19.579166,28.995832
zimbabwe,2016,-19.579166,32.329166
zimbabwe,2016,-19.579166,32.337498
zimbabwe,2016,-19.579166,32.345833
zimbabwe,2016,-19.579166,32.354164
zimbabwe,2016,-19.579166,32.3625
zimbabwe,2016,-19.570833,32.329166
zimbabwe,2016,-19.570833,32.337498
zimbabwe,2016,-19.570833,32.345833
zimbabwe,2016,-19.570833,32.354164
zimbabwe,2016,-19.570833,32.3625
zimbabwe,2016,-19.554167,29.745832
zimbabwe,2016,-19.554167,29.754166
zimbabwe,2016,-19.545834,29.745832
zimbabwe,2016,-19.545834,29.754166
zimbabwe,2016,-19.545834,29.787498
zimbabwe,2016,-19.5375,29.795832
zimbabwe,2016,-19.529167,29.745832
zimbabwe,2016,-19.520832,29.779165
zimbabwe,2016,-19.512499,29.8125
zimbabwe,2016,-19.512499,29.829166
zimbabwe,2016,-19.512499,29.8625
zimbabwe,2016,-19.512499,29.870832
zimbabwe,2016,-19.504166,29.779165
zimbabwe,2016,-19.504166,29.787498
zimbabwe,2016,-19.504166,29.845833
zimbabwe,2016,-19.504166,29.870832
zimbabwe,2016,-19.495832,29.762499
zimbabwe,2016,-19.495832,29.779165
zimbabwe,2016,-19.495832,29.795832
zimbabwe,2016,-19.495832,29.829166
zimbabwe,2016,-19.495832,29.887499
zimbabwe,2016,-19.4875,29.729166
zimbabwe,2016,-19.4875,29.7375
zimbabwe,2016,-19.4875,29.770832
zimbabwe,2016,-19.4875,29.779165
zimbabwe,2016,-19.4875,29.787498
zimbabwe,2016,-19.4875,29.804165
zimbabwe,2016,-19.4875,29.854166
zimbabwe,2016,-19.4875,29.8625
zimbabwe,2016,-19.479166,29.762499
zimbabwe,2016,-19.479166,29.770832
zimbabwe,2016,-19.479166,29.820833
zimbabwe,2016,-19.479166,29.8375
zimbabwe,2016,-19.479166,29.845833
zimbabwe,2016,-19.470833,29.754166
zimbabwe,2016,-19.470833,29.762499
zimbabwe,2016,-19.470833,29.770832
zimbabwe,2016,-19.470833,29.787498
zimbabwe,2016,-19.470833,29.795832
zimbabwe,2016,-19.470833,29.8125
zimbabwe,2016,-19.470833,29.820833
zimbabwe,2016,-19.470833,29.829166
zimbabwe,2016,-19.470833,29.8375
zimbabwe,2016,-19.4625,29.729166
zimbabwe,2016,-19.4625,29.745832
zimbabwe,2016,-19.4625,29.762499
zimbabwe,2016,-19.4625,29.770832
zimbabwe,2016,-19.4625,29.779165
zimbabwe,2016,-19.4625,29.787498
zimbabwe,2016,-19.4625,29.804165
